PR #,Pull Request,issue text,issue description,created_at,closed_at,userlogin,author_name,most_recent_commit,filename,file_commit,api,function_name,api_domain,subdomain,Application,Application-Integration,Application-Plugin Management,Application-User Customization,Application-App Configuration,Application-Version Control,Application-Compatibility Checks,Application Performance Manager,Application Performance Manager-Performance Monitoring,Application Performance Manager-Resource Allocation,Application Performance Manager-Error Detection,Application Performance Manager-Load Balancing,Application Performance Manager-Traffic Management,Application Performance Manager-Diagnostic Tools,Big Data,Big Data-Data Processing,Big Data-Data Storage,Big Data-Data Analysis,Big Data-Real-Time Processing,Big Data-Batch Processing,Big Data-Data Visualization,Cloud,Cloud-Resource Management,Cloud-Virtualization,Cloud-Scalability Solutions,Cloud-Cloud Security,Cloud-Data Migration,Cloud-Service Configuration,Computer Graphics,Computer Graphics-Image Rendering,Computer Graphics-Animation,Computer Graphics-Modeling,Computer Graphics-Texture Mapping,Computer Graphics-Visual Effects,Computer Graphics-Graphics Optimization,Data Structure,Data Structure-Linear Structures,Data Structure-Tree Structures,Data Structure-Graph Structures,Data Structure-Data Sorting,Data Structure-Search Algorithms,Data Structure-Data Manipulation,Databases,Databases-Query Execution,Databases-Transaction Management,Databases-Schema Design,Databases-Database Security,Databases-Backup and Recovery,Databases-Database Optimization,Software Development and IT Operations,Software Development and IT Operations-Continuous Integration,Software Development and IT Operations-Continuous Deployment,Software Development and IT Operations-Automated Testing,Software Development and IT Operations-Configuration Management,Software Development and IT Operations-Version Control,Software Development and IT Operations-Monitoring and Logging,Error Handling,Error Handling-Exception Handling,Error Handling-Error Logging,Error Handling-Fault Tolerance,Error Handling-Debugging Tools,Error Handling-User Notification,Error Handling-Error Prevention,Event Handling,Event Handling-User Interactions,Event Handling-System Events,Event Handling-Event Logging,Event Handling-Event Driven Processing,Event Handling-Notifications,Event Handling-Asynchronous Processing,Geographic Information System,Geographic Information System-Mapping,Geographic Information System-Spatial Analysis,Geographic Information System-Data Collection,Geographic Information System-Geographic Visualization,Geographic Information System-Location Services,Geographic Information System-Environmental Modeling,Input-Output,Input-Output-Data Reading,Input-Output-Data Writing,Input-Output-Stream Management,Input-Output-Buffering Strategies,Input-Output-File Management,Input-Output-Network IO,Interpreter,Interpreter-Script Execution,Interpreter-Code Translation,Interpreter-Memory Management,Interpreter-Syntax Analysis,Interpreter-Optimization,Interpreter-Debugging,Internationalization,Internationalization-Localization,Internationalization-Language Support,Internationalization-Cultural Adaptation,Internationalization-Currency Conversion,Internationalization-Date/Time Formatting,Internationalization-Right-to-Left Layouts,Logic,Logic-Control Structures,Logic-Algorithm Implementation,Logic-Logic Optimization,Logic-Validation Checks,Logic-Rule Processing,Logic-Decision Making,Language,Language-Syntax Features,Language-Compiler/Interpreter Enhancements,Language-Runtime Optimization,Language-Standard Libraries,Language-Language Extensions,Language-Type Systems,Logging,Logging-Event Logging,Logging-System Monitoring,Logging-Performance Tracking,Logging-Error Logs,Logging-User Activity Logs,Logging-Audit Trails,Machine Learning,Machine Learning-Training Models,Machine Learning-Prediction,Machine Learning-Data Preprocessing,Machine Learning-Feature Extraction,Machine Learning-Model Evaluation,Machine Learning-Deployment,Microservices/Services,Microservices/Services-Service Discovery,Microservices/Services-Load Balancing,Microservices/Services-API Gateway,Microservices/Services-Service Communication,Microservices/Services-Fault Tolerance,Microservices/Services-Service Deployment,Multimedia,Multimedia-Media Playback,Multimedia-Media Editing,Multimedia-Encoding and Decoding,Multimedia-Streaming,Multimedia-Content Delivery,Multimedia-Media Storage,Multi-Thread,Multi-Thread-Concurrency Control,Multi-Thread-Synchronization,Multi-Thread-Thread Safety,Multi-Thread-Parallel Processing,Multi-Thread-Resource Sharing,Multi-Thread-Deadlock Resolution,Natural Language Processing,Natural Language Processing-Text Analysis,Natural Language Processing-Speech Recognition,Natural Language Processing-Language Generation,Natural Language Processing-Sentiment Analysis,Natural Language Processing-Machine Translation,Natural Language Processing-Chatbot Interfaces,Network,Network-Protocol Implementation,Network-Connection Management,Network-Data Transmission,Network-Network Security,Network-Bandwidth Optimization,Network-Network Monitoring,Operating System),Operating System)-Process Management,Operating System)-Memory Management,Operating System)-Device Drivers,Operating System)-File Systems,Operating System)-User Interface,Operating System)-System Security,Parser,Parser-Syntax Parsing,Parser-Error Recovery,Parser-Data Conversion,Parser-Optimization,Parser-Code Generation,Parser-Validation,Search,Search-Indexing,Search-Query Processing,Search-Ranking,Search-Optimization,Search-Caching,Search-Personalization,Security,Security-Authentication,Security-Authorization,Security-Encryption,Security-Intrusion Detection,Security-Compliance,Security-Data Integrity,Setup,Setup-Installation,Setup-Configuration,Setup-System Requirements,Setup-Update Management,Setup-Licensing,Setup-Environment Setup,User Interface,User Interface-Layout Design,User Interface-Interaction Design,User Interface-Accessibility,User Interface-Animation,User Interface-Responsive Design,User Interface-User Feedback,Utility,Utility-Data Conversion,Utility-System Tools,Utility-Automation Scripts,Utility-Performance Tools,Utility-Diagnostic Utilities,Utility-Backup Tools,Test,Test-Unit Testing,Test-Integration Testing,Test-Performance Testing,Test-Security Testing,Test-Usability Testing,Test-Regression Testing
1,True,New Sorting/Export preferences,"This will add a new ""File Sorting"" Tab to the preferences that allows to exactly specify the sort and export order of entries, rather than the rather limited set of choices that were available to date. ",2014-03-12T09:26:29Z,2014-03-12T11:38:01Z,olenz,Olaf Lenz,6db780e96882aca9fa3170afd13a7965dfb61a69,src/java/net/sf/jabref/BibtexFields.java,6db780e96882aca9fa3170afd13a7965dfb61a69,org.w3c.dom.NodeList,,Data Structure,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,True,Basic gradle integration,This adds basic gradle integration. The project files for Intellij and Eclipse can be generated and JabRef can be started from within the IDEs as well as the tests can be run with errors.  ,2014-03-12T17:35:16Z,2014-03-12T18:29:22Z,simonharrer,Simon Harrer,a66468793a5dcba41f0f9307f8d762baecc7f331,src/extensions/SimpleCsvImporter.java,a66468793a5dcba41f0f9307f8d762baecc7f331,net.sf.jabref.imports.ImportFormat,,Databases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,True, I have implemented 2 features requested in Ticket #841.,"``` The user can now specify an arbitrary number of file-link columns in te ""Entry table columns"" preferences tab, to be added to the main table. The user can any file types specified in the list of External File Types. The extra columns work exactly like the original file-link column.  For each file-link column whenever there are multiple files, the letter ""m"" is displayed at the bottom right corner of the icon. ```   Committer: noravanq   On branch master  Changes to be committed:    (use ""git reset HEAD <file>..."" to unstage)  ``` modified:   src/main/java/net/sf/jabref/GUIGlobals.java modified:   src/main/java/net/sf/jabref/JabRefPreferences.java modified:   src/main/java/net/sf/jabref/TableColumnsTab.java modified:   src/main/java/net/sf/jabref/gui/MainTableFormat.java modified:   src/main/java/net/sf/jabref/gui/MainTableSelectionListener.java modified:   src/main/java/net/sf/jabref/gui/PreventDraggingJTableHeader.java ``` ",2014-03-23T04:53:18Z,2014-03-23T16:03:12Z,noravanq,noravanq,233203728c3168172527970b53b311be27f75474,src/main/java/net/sf/jabref/gui/MainTableSelectionListener.java,233203728c3168172527970b53b311be27f75474,net.sf.jabref.external.ExternalFileMenuItem,,User Interface,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8,True,PDF-file metadata: Privacy Filtering all metadata,"This pull-request pertains to the addition of metadata to PDF files associated with entries, as triggered by the menu entry ""Write XMP metadata to PDFs"" in the ""Tools"" menu. XMP is an extremely interesting feature that allows tagging PDF files (amongst others) with automatically retrievable metadata in much the same way mp3-tags allow adding title/author/... information to mp3 music files. Actually JabRef exports the metadata not only to two XMP namespaces (Dublin Core and a custom JabRef namespace), but also to the PDF DocumentInformation Object.  Practically from the beginning of the XMP-writing capabilities of JabRef, Christopher Oezbek had added _privacy filtering_ for the XMP-tagging of PDF-files with data from the bibtex-record, meaning that the user could define a list of fields (in Preferences->XMP metadata) which should _not_ be exported to the PDF file.  Unfortunately, the filtering was incomplete: jabref exports the metadata in three different forms, only one of which was originally filtered. In 2013 filtering was extended to both XMP namespaces, but JabRef still exported _all_ fields into the PDF DocumentInfo object. The two present commits correct this problem. The first (b45316f) prevents private fields from being exported to the PDF DocumentInfo. The second one more agressively erases these fields even if they already exist in the PDF document.   The deletion of existing fields might be debateable. It seems the right thing to do for fields clearly generated by JabRef (viz. those prefixed by ""jabref/""), but there are four fields which might be of other origin (Author,Title,Subject and Keywords). Making a systematic exception for these four fields, i.e. not erasing them even if they are privacy filtered, is a bad idea and violates the principle of least surprise. This is why the second commit makes no exception. Deactivating the erasure for the four generic fields could however easily be added as an option in the XMP export preferences if it is judged important. The current behaviour has the advantage of reliably correcting PDF files previously tagged with a buggy privacy filtering.  If these commits are pulled into the master branch and confirmed to work, the bug #869 on the sourceforge tracker:  https://sourceforge.net/p/jabref/bugs/869/ can be closed. ",2014-04-23T12:58:24Z,2014-04-23T21:23:03Z,adaerr,Adrian Daerr,2360cb74d2e8d88e1bc705db36e885e44607642f,src/main/java/net/sf/jabref/util/XMPUtil.java,2360cb74d2e8d88e1bc705db36e885e44607642f,org.apache.jempbox.xmp.XMPSchema,,Data Structure,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,True,Support FindFullText with ACS DOIs,Adds a FullTextFinder implementation to transform the ACS DOI redirect URLs to their PDF download equivalents. ,2014-05-06T06:36:03Z,2014-05-20T12:53:43Z,ansell,Peter Ansell,57cbe70e1be14f7b8f8754e05f6b722ed72ce887,src/test/java/net/sf/jabref/external/AcsPdfTest.java,57cbe70e1be14f7b8f8754e05f6b722ed72ce887,java.net.URL,,Language,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,True,try to fix some obvious bugs about `groups`,"Hi All, I just upgraded to 2.10 and I found some bugs immediately. 1. in the right-click-menu there is no `move-to-group` but 2 `remove from group` instead. 2. I like the new add/remove/move panel, but the scrolling is not working, which is a big problem. Because I have lots of groups which cannot even fit into the full screen height after expansion. 3. no way to expand or collapse all nodes  I tried the dev version, all problems still exist. Here is my fixation.  Cheers,  W.L. ",2014-05-08T03:14:52Z,2014-05-20T12:55:20Z,braindevices,Ling Wang,b6a89a81a983332d35420534a766d8dfabb6b81e,src/main/java/net/sf/jabref/RightClickMenu.java,b6a89a81a983332d35420534a766d8dfabb6b81e,java.awt.event.ActionEvent,,User Interface,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
11,True,"BugFix for bug ""#880 PubMed Import broken""","Found bug: PubMed/Medline PLAIN format recognized as RIS format. Provided solution:     - Modified RIS ImportFilter. Now RIS format is identified by looking for the ""TY"" tag (it is a mandatory tag in RIS format and it is not conflictual with other filters)     - Added new ImportFilter ""MedlinePlain"". This import filter parses Medline files in plain format (not XML). The import filter has been produced referring to the official Medline documentation (http://www.nlm.nih.gov/bsd/mms/medlineelements.html)     - Updated the net.sf.jabref.core plugin.xml file in order to include the newly added MedlinePlain import filter ",2014-06-27T19:03:50Z,2014-06-28T00:38:20Z,vegeziel,vegeziel,224b486bf0493ab115c2859218a2b52fc524451d,src/main/java/net/sf/jabref/imports/MedlinePlainImporter.java,224b486bf0493ab115c2859218a2b52fc524451d,net.sf.jabref.BibtexEntry,,Software Development and IT Operations,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,True,"BugFix for #959 ""StringIndexOutOfBoundsException with invalid Preview text""","Fixed #959 ""StringIndexOutOfBoundsException with invalid Preview text"". java.lang.StringIndexOutOfBoundsException handled: message dialogue shows with last five words before illegal backslash expression and trace is written in stderr. ",2014-07-16T18:34:27Z,2014-07-16T18:57:22Z,IngvarJackal,Ingvar Jackal,064f708300b76faa49135508c9dab6d5c9723db9,src/main/java/net/sf/jabref/PreviewPanel.java,064f708300b76faa49135508c9dab6d5c9723db9,java.awt.event.ActionEvent,,User Interface,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,True,Language locale fix for BugFix #959,I tried to change hard code with in-code strings to Global.lang and changed icon for dialogue window from warning to error. ,2014-07-21T18:50:06Z,2014-07-23T14:39:11Z,IngvarJackal,Ingvar Jackal,f42065e46ae8689ede4cbc1985e74aae599149a5,src/main/java/net/sf/jabref/PreviewPrefsTab.java,f42065e46ae8689ede4cbc1985e74aae599149a5,java.awt.event.ActionEvent,,User Interface,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,True,"BugFix for ""#960 FileNotFoundException in Journal abbreviations window""","Fixed bug #960 FileNotFoundException in Journal abbreviations window. I added error dialogue and added the check while initializing in order to to fix missed file (it sets personalJournalList to """" if so). ",2014-07-26T11:08:01Z,2014-08-05T22:40:50Z,IngvarJackal,Ingvar Jackal,24654597d2df7da8e3774d7a4da0154633126a23,src/main/java/net/sf/jabref/JabRef.java,24654597d2df7da8e3774d7a4da0154633126a23,net.sf.jabref.plugin.core.generated._JabRefPlugin.EntryFetcherExtension,,Computer Graphics,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
